"TIME","GEO","SEX","AGE","ISCED11","UNIT","Value","Flag and Footnotes"
"2006","Poland","Females","From 15 to 74 years","All ISCED 2011 levels ","Percentage","14.9",""
"2006","Poland","Females","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","23.1",""
"2006","Poland","Females","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","17.1",""
"2006","Poland","Females","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","6.4",""
"2006","Poland","Females","From 15 to 74 years","No response","Percentage",":",""
"2006","Portugal","Total","From 15 to 74 years","All ISCED 2011 levels ","Percentage","7.8",""
"2006","Portugal","Total","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","7.9",""
"2006","Portugal","Total","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","8.4",""
"2006","Portugal","Total","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","6.3",""
"2006","Portugal","Total","From 15 to 74 years","No response","Percentage",":",""
"2006","Portugal","Males","From 15 to 74 years","All ISCED 2011 levels ","Percentage","6.6",""
"2006","Portugal","Males","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","6.7",""
"2006","Portugal","Males","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","7.6",""
"2006","Portugal","Males","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","4.9",""
"2006","Portugal","Males","From 15 to 74 years","No response","Percentage",":",""
"2006","Portugal","Females","From 15 to 74 years","All ISCED 2011 levels ","Percentage","9.0",""
"2006","Portugal","Females","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","9.5",""
"2006","Portugal","Females","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","9.2",""
"2006","Portugal","Females","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","7.2",""
"2006","Portugal","Females","From 15 to 74 years","No response","Percentage",":",""
"2006","Romania","Total","From 15 to 74 years","All ISCED 2011 levels ","Percentage","7.3",""
"2006","Romania","Total","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","7.6",""
"2006","Romania","Total","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","7.9",""
"2006","Romania","Total","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","3.8",""
"2006","Romania","Total","From 15 to 74 years","No response","Percentage",":",""
"2006","Romania","Males","From 15 to 74 years","All ISCED 2011 levels ","Percentage","8.2",""
"2006","Romania","Males","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","10.2",""
"2006","Romania","Males","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","8.4",""
"2006","Romania","Males","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","3.3",""
"2006","Romania","Males","From 15 to 74 years","No response","Percentage",":",""
"2006","Romania","Females","From 15 to 74 years","All ISCED 2011 levels ","Percentage","6.1",""
"2006","Romania","Females","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","4.9",""
"2006","Romania","Females","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","7.1",""
"2006","Romania","Females","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","4.3",""
"2006","Romania","Females","From 15 to 74 years","No response","Percentage",":",""
"2006","Slovenia","Total","From 15 to 74 years","All ISCED 2011 levels ","Percentage","6.0",""
"2006","Slovenia","Total","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","7.8",""
"2006","Slovenia","Total","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","6.5",""
"2006","Slovenia","Total","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","3.2",""
"2006","Slovenia","Total","From 15 to 74 years","No response","Percentage",":",""
"2006","Slovenia","Males","From 15 to 74 years","All ISCED 2011 levels ","Percentage","4.9",""
"2006","Slovenia","Males","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","8.4",""
"2006","Slovenia","Males","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","4.8",""
"2006","Slovenia","Males","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","2.4","u"
"2006","Slovenia","Males","From 15 to 74 years","No response","Percentage",":",""
"2006","Slovenia","Females","From 15 to 74 years","All ISCED 2011 levels ","Percentage","7.2",""
"2006","Slovenia","Females","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","7.3",""
"2006","Slovenia","Females","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","8.9",""
"2006","Slovenia","Females","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","3.8",""
"2006","Slovenia","Females","From 15 to 74 years","No response","Percentage",":",""
"2006","Slovakia","Total","From 15 to 74 years","All ISCED 2011 levels ","Percentage","13.4",""
"2006","Slovakia","Total","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","48.4",""
"2006","Slovakia","Total","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","11.8",""
"2006","Slovakia","Total","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","3.3",""
"2006","Slovakia","Total","From 15 to 74 years","No response","Percentage",":",""
"2006","Slovakia","Males","From 15 to 74 years","All ISCED 2011 levels ","Percentage","12.3",""
"2006","Slovakia","Males","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","53.3",""
"2006","Slovakia","Males","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","10.7",""
"2006","Slovakia","Males","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","2.5",""
"2006","Slovakia","Males","From 15 to 74 years","No response","Percentage",":",""
"2006","Slovakia","Females","From 15 to 74 years","All ISCED 2011 levels ","Percentage","14.7",""
"2006","Slovakia","Females","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","43.9",""
"2006","Slovakia","Females","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","13.3",""
"2006","Slovakia","Females","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","4.3",""
"2006","Slovakia","Females","From 15 to 74 years","No response","Percentage",":",""
"2006","Finland","Total","From 15 to 74 years","All ISCED 2011 levels ","Percentage","7.7",""
"2006","Finland","Total","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","13.9",""
"2006","Finland","Total","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","8.1",""
"2006","Finland","Total","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","3.7",""
"2006","Finland","Total","From 15 to 74 years","No response","Percentage",":",""
"2006","Finland","Males","From 15 to 74 years","All ISCED 2011 levels ","Percentage","7.4",""
"2006","Finland","Males","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","12.8",""
"2006","Finland","Males","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","7.5",""
"2006","Finland","Males","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","3.2",""
"2006","Finland","Males","From 15 to 74 years","No response","Percentage",":",""
"2006","Finland","Females","From 15 to 74 years","All ISCED 2011 levels ","Percentage","8.1",""
"2006","Finland","Females","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","15.4",""
"2006","Finland","Females","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","8.9",""
"2006","Finland","Females","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","4.1",""
"2006","Finland","Females","From 15 to 74 years","No response","Percentage",":",""
"2006","Sweden","Total","From 15 to 74 years","All ISCED 2011 levels ","Percentage","7.1","b"
"2006","Sweden","Total","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","12.5","b"
"2006","Sweden","Total","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","6.4","b"
"2006","Sweden","Total","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","4.4","b"
"2006","Sweden","Total","From 15 to 74 years","No response","Percentage","19.5","bu"
"2006","Sweden","Males","From 15 to 74 years","All ISCED 2011 levels ","Percentage","6.9","b"
"2006","Sweden","Males","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","11.8","b"
"2006","Sweden","Males","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","6.0","b"
"2006","Sweden","Males","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","4.7","b"
"2006","Sweden","Males","From 15 to 74 years","No response","Percentage",":","bu"
"2006","Sweden","Females","From 15 to 74 years","All ISCED 2011 levels ","Percentage","7.3","b"
"2006","Sweden","Females","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","13.3","b"
"2006","Sweden","Females","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","7.0","b"
"2006","Sweden","Females","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","4.2","b"
"2006","Sweden","Females","From 15 to 74 years","No response","Percentage",":","bu"
"2006","United Kingdom","Total","From 15 to 74 years","All ISCED 2011 levels ","Percentage","5.4",""
"2006","United Kingdom","Total","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","8.9",""
"2006","United Kingdom","Total","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","5.2",""
"2006","United Kingdom","Total","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","2.7",""
"2006","United Kingdom","Total","From 15 to 74 years","No response","Percentage","15.7",""
"2006","United Kingdom","Males","From 15 to 74 years","All ISCED 2011 levels ","Percentage","5.7",""
"2006","United Kingdom","Males","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","10.5",""
"2006","United Kingdom","Males","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","5.2",""
"2006","United Kingdom","Males","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","2.9",""
"2006","United Kingdom","Males","From 15 to 74 years","No response","Percentage","13.2",""
"2006","United Kingdom","Females","From 15 to 74 years","All ISCED 2011 levels ","Percentage","5.0",""
"2006","United Kingdom","Females","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","7.3",""
"2006","United Kingdom","Females","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","5.1",""
"2006","United Kingdom","Females","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","2.6",""
"2006","United Kingdom","Females","From 15 to 74 years","No response","Percentage","19.5",""
"2006","Iceland","Total","From 15 to 74 years","All ISCED 2011 levels ","Percentage","2.8",""
"2006","Iceland","Total","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","4.6",""
